pH,P,K,soil_moisture,Temperature,crop
6.66556523,24.16470022,186.0548263,74.69846656,70.67144249,Tomato
6.54514073,24.66324058,186.5182458,77.4768228,83.73084311,Tomato
6.502063336,25.27692984,169.9328227,70.50151879,78.70578255,Tomato
6.444283598,28.63549578,183.5494775,70.49313038,74.16076025,Tomato
6.7890551,15.68387056,179.802819,79.42946566,72.01708624,Tomato
6.520965603,28.85924528,177.4260219,74.76117469,84.49934435,Tomato
6.425047406,16.40578629,160.8569047,75.99965137,78.17930267,Tomato
6.622380213,29.6668084,173.3453714,78.52823037,70.24547072,Tomato
6.225446462,18.78210247,154.2841092,72.43166343,74.70224507,Tomato
6.451854174,24.90504802,187.2930497,70.62936718,71.57143356,Tomato
6.720084329,20.06293116,186.5225254,77.50965905,83.90404382,Tomato
6.034119618,27.05666428,171.8108121,71.50303374,80.10292335,Tomato
6.510893981,15.7731159,187.8289284,77.01309609,84.23002237,Tomato
6.244385644,18.13469945,177.6498259,77.26793,75.12179554,Tomato
6.560159096,21.56347545,179.6186429,72.74075225,83.75609409,Tomato
6.284671784,26.19945685,160.4287727,79.53669861,76.91239438,Tomato
6.042869879,15.98334951,189.5031345,71.00867159,78.42838291,Tomato
6.613534915,19.11309645,162.4714919,70.86825907,73.1709546,Tomato
6.666648048,28.99556806,156.1714255,73.36169348,74.06200548,Tomato
6.615014196,22.62828532,180.2626762,70.91100496,80.77927802,Tomato
6.67725186,18.58554472,199.8721439,70.94623042,81.5890149,Tomato
6.168532277,18.83448252,196.6059135,75.15120482,81.7136222,Tomato
6.708125241,29.4463924,186.0738321,74.73930281,76.4700621,Tomato
6.788291749,20.43005594,196.8214885,70.23979792,70.26088564,Tomato
6.437550414,20.11809631,188.3954766,72.97670801,76.28282095,Tomato
6.411987431,23.28445081,190.0094843,71.71894338,74.60864221,Tomato
6.017721538,20.83350866,150.5936453,73.61982889,72.77587468,Tomato
6.102833476,25.41747611,170.4686681,79.63031367,75.34144906,Tomato
6.246258675,27.5373458,186.4245219,77.08276691,81.37940627,Tomato
6.533543185,28.57114441,165.6307147,75.69816607,71.55140457,Tomato
6.492969352,16.32563219,168.6419665,73.89330104,70.68217058,Tomato
6.56780865,15.12921223,178.7146259,70.55042918,83.05627773,Tomato
6.59505437,29.63505486,177.7200472,72.01857467,77.40243027,Tomato
6.223390271,16.21248498,180.4701263,70.42468901,72.7047053,Tomato
6.657281763,18.82782573,155.2547059,72.69190088,73.81137032,Tomato
6.251487229,27.68770285,150.2131819,78.0087583,81.47223989,Tomato
6.34399345,18.85076352,152.0243117,78.24598726,82.13960033,Tomato
6.43666612,26.54346993,174.4615011,79.1884694,77.86739624,Tomato
6.081076561,22.12218994,177.1748326,77.09326939,76.61020555,Tomato
6.239627341,18.88268138,188.3384482,70.6791537,73.92365529,Tomato
6.686160599,15.36934087,188.4947068,79.32797864,80.41669784,Tomato
6.77353184,22.54250676,191.1842777,70.53301905,81.60862958,Tomato
6.114593705,24.62557367,183.9707385,71.00744338,78.72045533,Tomato
6.556576169,25.98506636,192.2212575,78.22421572,81.69862102,Tomato
6.110928567,21.65754128,198.1754192,75.24795708,75.10621824,Tomato
6.428024048,22.59425548,179.9939819,74.50395945,83.09955978,Tomato
6.192830394,17.54290485,164.4652517,79.67179723,83.58108722,Tomato
6.732642116,24.75237013,176.7815418,74.71534632,71.87367415,Tomato
6.490207329,20.86992971,178.4908869,79.97040324,80.78927196,Tomato
6.416934898,26.11910338,165.7438179,77.75885674,71.70608259,Tomato
6.422091217,19.3544988,199.5908307,72.34578887,83.96430652,Tomato
6.360774427,24.03446906,160.3151628,78.64908491,73.77320617,Tomato
6.734969578,20.03532791,157.1092363,73.23909102,70.11001518,Tomato
6.113328924,24.01593498,164.0417221,72.59822614,83.16331854,Tomato
6.516670406,29.68308097,196.9704144,75.21136092,84.12681433,Tomato
6.150478397,28.22695042,188.2693651,79.41963935,83.78239716,Tomato
6.223869916,29.76482374,186.9006314,72.61630572,81.03297942,Tomato
6.527980787,15.11781188,179.4185073,71.51021735,73.08665063,Tomato
6.197656201,26.7859638,165.5688825,79.99787126,70.24848191,Tomato
6.150272441,29.85641964,199.3350401,72.30788227,79.90474235,Tomato
6.232780185,28.4554829,194.8349303,71.83346094,77.43072553,Tomato
6.324398014,22.04431415,151.3787352,70.03959726,72.75784329,Tomato
6.016886299,29.40749698,178.9989953,74.22203762,78.31342712,Tomato
6.781227285,29.14764059,161.1574274,74.59605515,83.37632867,Tomato
6.609720263,25.0332318,161.9709218,71.87989184,75.34284817,Tomato
6.085283262,19.02842028,153.737039,76.46501148,83.81773467,Tomato
6.066663022,17.81994824,179.0975938,75.12202095,74.96074137,Tomato
6.121017163,18.11715705,194.8482404,76.73307313,74.29388102,Tomato
6.233457424,18.88274352,150.2575022,75.21219916,72.91850303,Tomato
6.34490161,26.37199436,163.7265127,72.32244609,81.24394878,Tomato
6.417395346,23.59009884,165.3586408,70.76601955,81.33668348,Tomato
6.661022817,28.69063889,173.3592474,77.7121318,72.69591807,Tomato
6.624557886,17.64929123,155.5754505,72.41007133,78.96398086,Tomato
6.680744505,26.82852943,197.0237099,75.99713922,82.24214497,Tomato
6.688865366,23.74877945,171.3190935,76.58453562,75.03827124,Tomato
6.450979297,29.8393437,168.7883284,70.76958311,75.75756838,Tomato
6.789886321,29.80736308,151.0587733,74.48235683,83.77935194,Tomato
6.75432934,22.68326988,172.9622771,73.79699383,80.15496834,Tomato
6.107285154,28.47453098,187.3912282,71.98248324,78.99690178,Tomato
6.240687347,27.92323146,191.0534857,77.20676811,70.50990559,Tomato
6.414583409,24.57277109,193.3023009,74.83380967,73.64152849,Tomato
6.178815888,22.49526011,186.2354367,74.63998316,78.59446436,Tomato
6.755900505,16.30538381,198.6941509,74.3444146,81.74562899,Tomato
6.727489808,20.744878,174.1381467,78.87711358,75.66634902,Tomato
6.122094387,23.31140781,173.4816177,70.86570326,83.87530362,Tomato
6.236288857,24.77074218,197.4467932,76.28018259,70.87274853,Tomato
6.666153182,26.50118097,184.1990819,78.77336281,75.65498332,Tomato
6.01194958,18.51969499,164.7965129,72.41547751,71.20108099,Tomato
6.721788361,17.93461213,180.893217,77.95003227,76.44521221,Tomato
6.110698973,25.91464686,160.4143756,76.56966758,81.21731236,Tomato
6.250402925,26.48428573,164.3982559,73.58586567,70.60259704,Tomato
6.741929891,22.60748758,175.7845192,70.87336751,79.94040885,Tomato
6.696975186,16.86668228,157.4484014,76.486443,70.39258711,Tomato
6.547460291,26.73792593,163.9738147,75.22653536,79.44263179,Tomato
6.653434308,20.44490697,185.8102806,72.09819805,70.17703792,Tomato
6.395903624,18.27780204,164.9360351,76.0320295,74.4914342,Tomato
6.138895621,28.83762981,192.5802598,72.85229328,81.51966392,Tomato
6.217389182,23.97814933,180.9560728,76.42619747,70.04025297,Tomato
6.159512805,20.86503422,150.4402631,70.04468823,81.2543823,Tomato
6.310651387,23.02525501,181.9684871,75.73149684,83.29361912,Tomato
6.539749571,25.40190819,173.064098,74.03102227,81.16565188,Tomato
6.267227857,19.23077212,196.7786888,70.69125391,80.68249397,Tomato
6.651546994,20.13419994,160.2591581,76.27468276,70.96444883,Tomato
6.615005202,18.94178813,154.1164246,76.2790824,81.7754502,Tomato
6.279875216,22.75708135,151.7642211,79.13641183,80.24613592,Tomato
6.784008232,23.29983015,180.6896787,79.43936676,72.02556987,Tomato
6.439133157,25.91246975,183.3556345,76.68128088,82.77308796,Tomato
6.032301367,22.11657853,167.5817016,77.64393805,79.77954737,Tomato
6.797342371,27.89959099,172.6703951,72.60709117,70.30887295,Tomato
6.261345696,15.02521024,186.160816,79.10163488,75.01070333,Tomato
6.12748269,19.5479125,187.710886,75.76358004,78.29198696,Tomato
6.766375805,25.57033539,197.8096295,72.84456331,78.67984977,Tomato
6.072640002,25.40230825,154.4081667,75.26760575,83.72609934,Tomato
6.508387477,22.33693869,173.6401465,77.28761631,79.25210852,Tomato
6.162309089,22.30711778,159.5536831,75.0307531,70.69701569,Tomato
6.469345132,29.20044267,183.8231421,79.29278392,75.55086009,Tomato
6.025019446,28.58699504,187.3413586,78.89763512,72.27722147,Tomato
6.214133426,27.80123445,176.0094106,78.8286567,75.53826778,Tomato
6.636045781,21.68122598,155.7787546,78.9553765,82.5971631,Tomato
6.342989253,17.92446482,194.2440028,75.49440625,73.57954905,Tomato
6.327922218,19.54623103,178.2352733,71.30718731,72.33302108,Tomato
6.293421847,28.2451373,187.2977596,77.31967402,78.67431525,Tomato
6.728431763,26.57975536,168.2353494,79.44499387,77.7786509,Tomato
6.565603554,25.76787176,172.757678,74.15089834,81.73016295,Tomato
6.466926073,18.56903854,181.8457696,74.49553673,74.59361198,Tomato
6.797323682,18.01205525,190.3607111,79.53825415,79.31556936,Tomato
6.536541683,17.05892123,151.1684521,71.54974695,74.65005875,Tomato
6.728178527,18.08189849,152.7885344,71.80130123,81.0278418,Tomato
6.117285179,23.80650498,184.6041045,71.16564239,80.72301218,Tomato
6.367562117,23.34992582,184.7213457,78.60614562,84.54004733,Tomato
6.18241491,23.38163617,163.076111,74.83151214,70.58997728,Tomato
6.715238214,26.73914479,194.9721894,78.21531407,81.3153565,Tomato
6.766748309,20.01676157,180.0844398,75.16627395,76.69100318,Tomato
6.550064495,28.47265162,188.3878365,73.43176994,77.83812457,Tomato
6.314116344,29.8144788,155.1415667,78.5228276,82.85276323,Tomato
6.630188357,15.98411245,194.9038827,71.67781593,78.7702577,Tomato
6.241038706,29.89894501,150.8304208,76.04096745,77.10349741,Tomato
6.541506277,25.17415747,150.667582,76.14793869,75.90068185,Tomato
6.093690233,23.38219966,190.1005767,73.11423751,79.74725631,Tomato
6.398394997,17.83553562,168.1721097,71.57118324,75.94937136,Tomato
6.127062376,23.20596696,184.0666587,71.23706341,81.32185432,Tomato
6.684055366,28.28406876,151.2703238,72.2385481,82.24608437,Tomato
6.477911734,21.55779086,195.9401693,77.40570749,76.3194806,Tomato
6.273939996,29.36058443,155.2588727,73.18185927,70.62571776,Tomato
6.679138176,18.98827354,185.2268022,79.51816265,75.91596372,Tomato
6.534467706,23.96644077,160.5545155,77.67787052,73.47625706,Tomato
6.254382797,24.12776715,175.229891,72.00528535,73.53927836,Tomato
6.50112948,29.24555242,175.9135689,70.62263188,84.81645721,Tomato
6.506306757,15.77166606,176.8309471,71.90047909,80.18879302,Tomato
6.725259635,21.61199896,170.4921802,73.26797774,73.14149476,Tomato
6.287070611,25.87651792,172.2710874,71.1021051,82.3755927,Tomato
6.612133612,28.61535891,189.0501914,75.81559731,71.01429453,Tomato
6.058978213,27.05847025,150.5001442,77.76430595,70.02078254,Tomato
6.616159745,19.11858775,194.5754336,73.38246994,77.78572182,Tomato
6.439215359,18.49399958,191.7643414,74.0868811,71.51068603,Tomato
6.781241694,19.03390467,170.943749,75.55403767,70.7980679,Tomato
6.686420292,29.43485731,184.3649137,71.27955874,75.10244189,Tomato
6.158029938,23.34672124,176.6955026,76.51509203,84.27970083,Tomato
6.699854475,25.65479564,182.3688227,78.5339468,83.31549307,Tomato
6.212984808,26.79372194,183.1867943,78.26041533,71.12077904,Tomato
6.013610992,25.23803025,168.226244,77.27720201,83.25601899,Tomato
6.245140306,18.77127667,177.8680664,70.90399172,81.94073706,Tomato
6.755388945,19.69702679,186.295353,75.07212834,75.61529443,Tomato
6.166800398,15.5392993,193.9262022,71.54148899,83.57210721,Tomato
6.168545068,19.13614077,159.2796869,78.16850501,70.81798344,Tomato
6.441578162,21.27806436,182.9986383,77.16277977,76.4910283,Tomato
6.766247992,19.02544393,151.7294657,74.8939633,84.52233676,Tomato
6.182669528,22.45830219,164.4424976,78.90544956,84.250088,Tomato
6.289864461,28.85514589,161.0834268,70.12851488,75.34829435,Tomato
6.491267795,17.36392737,178.9869223,77.96808581,79.0562057,Tomato
6.312453339,23.73910998,188.124698,73.96704015,76.29920445,Tomato
6.376516464,16.38697096,199.055142,70.62829094,83.1468936,Tomato
6.010638597,19.81639782,170.2434177,72.63117983,82.11882692,Tomato
6.440480486,28.43867717,192.6565336,79.26062374,70.17178202,Tomato
6.467073982,24.86648641,172.4598486,74.01009546,79.78054855,Tomato
6.319404733,22.11685527,157.4239568,74.50993918,77.62827552,Tomato
6.734303011,18.47901389,170.2078993,73.44710611,81.91797974,Tomato
6.075204353,18.6016164,192.7724834,75.75744548,75.15613598,Tomato
6.721134543,27.89676443,186.8916703,77.03267949,76.65197263,Tomato
6.105929446,26.66232994,152.2181127,70.71068197,78.4697326,Tomato
6.773099504,23.79020475,193.7720074,72.18414482,77.78458416,Tomato
6.538187545,17.00131106,164.163543,73.86928966,78.89330154,Tomato
6.423071326,27.36246667,182.1107445,71.93243152,79.37179008,Tomato
6.647393114,27.94232622,153.2015376,75.57965296,81.27833002,Tomato
6.739299168,25.5709123,192.5791018,70.82738902,78.2822376,Tomato
6.15016178,21.75654129,189.9449444,73.02292421,73.3207604,Tomato
6.791251361,28.42494807,184.9781919,70.73127422,84.8735121,Tomato
6.351906478,29.37755678,153.1209878,78.31349997,76.45680393,Tomato
6.091957147,24.34253539,184.8316299,75.68367191,73.16428473,Tomato
6.274884884,22.21550722,170.2570312,75.73435634,81.84025415,Tomato
6.15479333,17.86395369,176.6851824,75.01637868,81.80644881,Tomato
6.399117426,25.33891996,150.1348782,72.26123069,74.43491389,Tomato
6.338650743,19.50839666,168.6008255,77.35383747,76.03793115,Tomato
6.766207355,26.66196964,156.5536695,72.56779625,75.5428724,Tomato
6.176965037,20.30835915,173.7475596,76.18346658,70.98950478,Tomato
6.769726356,20.60750552,184.0313123,78.86630263,75.50381694,Tomato
6.360787102,29.53675554,161.0960025,78.68077749,80.88318863,Tomato
6.561540595,27.41145276,171.7049834,73.38588773,84.4553294,Tomato
6.283420845,19.09648812,196.3850933,79.24324875,76.03397878,Tomato
6.052965098,29.14687986,180.9209328,75.9995923,73.93430549,Tomato
6.540836363,17.66837058,188.7275504,72.3304046,83.57050855,Tomato
6.180231888,23.05456328,153.4418443,76.33652352,80.27289555,Tomato
6.175444118,25.30489936,178.5430811,79.86483812,80.16377265,Tomato
6.167323982,19.27398261,197.1814172,72.54931241,71.26650348,Tomato
6.349919539,26.03154021,194.099728,72.63425981,82.68866673,Tomato
6.575762679,19.68621009,155.2032562,72.92848408,77.50618533,Tomato
6.554710584,27.10356301,172.67648,71.83673432,80.88761485,Tomato
6.740385981,20.68929593,157.0775643,78.31967895,75.27484496,Tomato
6.67502165,24.86354954,194.1591656,76.85819248,71.64029017,Tomato
6.582856821,17.82906239,154.0717652,71.22066766,72.28151952,Tomato
6.74612851,26.04971519,154.9706804,76.03033757,75.53705898,Tomato
6.104705916,15.52586809,162.6559576,79.71987028,83.98319674,Tomato
6.450086343,22.36088562,198.9005841,74.39768954,79.73708154,Tomato
6.518819912,21.78186099,182.3545256,74.51178277,72.29075091,Tomato
6.198516948,28.37883234,167.1553865,76.62368507,77.11555706,Tomato
6.428583002,17.46027692,169.5328449,75.74132253,72.40276372,Tomato
6.008158079,20.07995334,189.9894,74.13566748,80.74675528,Tomato
6.390064824,24.2936396,166.725444,72.39688431,71.06398567,Tomato
6.654271765,16.37706527,162.4671044,74.20501554,70.21074369,Tomato
6.664484525,21.55463386,180.447555,74.81493292,76.78089419,Tomato
6.207022927,22.26572755,175.6463656,71.44756498,74.73132631,Tomato
6.544924678,26.23423199,186.218426,73.95015515,79.41783143,Tomato
6.759297026,23.13959731,192.1469524,74.84790769,75.37508601,Tomato
6.629654282,20.19309374,178.4727759,71.3462055,77.70735808,Tomato
6.15197579,20.64443026,191.9691633,75.77601035,80.69529101,Tomato
6.205625806,24.10815892,153.8356521,78.04481448,83.0308579,Tomato
6.744756919,19.12069429,165.7368318,75.94261323,81.8095898,Tomato
6.025683225,28.00094263,168.5236831,75.04409971,73.60735691,Tomato
6.625013058,22.6535994,154.9596973,71.01155567,83.86498732,Tomato
6.406733795,21.87212422,157.7875075,72.11831611,70.3609889,Tomato
6.705020389,15.83356236,174.8006659,75.48382598,74.17918607,Tomato
6.526612411,29.72911793,197.975325,75.31509006,70.67656337,Tomato
6.479371173,18.40333844,183.3532252,71.80537887,82.41382569,Tomato
6.436054032,17.42922211,175.7680389,71.13052427,70.04354777,Tomato
6.788264008,19.31964783,195.8355529,75.81458207,78.63651202,Tomato
6.280815986,21.11390687,181.0818369,78.26675541,81.23456013,Tomato
6.268954671,28.20897397,198.8394331,77.32640505,70.43143675,Tomato
6.245613736,17.84911889,189.0868858,74.79632189,74.09851585,Tomato
6.782359839,17.17247016,194.2575895,79.97518104,77.64402104,Tomato
6.712978458,23.57949385,185.054832,76.99549482,82.50638439,Tomato
6.251319153,15.70245144,167.1117893,78.8425753,79.29611493,Tomato
6.312657974,16.48455947,179.3880532,75.07657442,84.55228601,Tomato
6.072503196,23.96367303,195.3207657,74.63594971,82.49346313,Tomato
6.185701787,16.63216685,169.9994429,71.43698505,70.60681903,Tomato
6.453616736,28.72928634,154.8179465,72.41807757,81.19794727,Tomato
6.645604327,20.21522644,164.0280637,73.53272904,84.05069004,Tomato
6.140158743,27.86909848,189.6221158,79.59983202,79.00422845,Tomato
6.485339118,27.93495148,190.4908541,71.17089101,79.39702975,Tomato
6.499108596,25.8615841,175.7345784,72.56971322,78.10921373,Tomato
6.568422055,27.05734633,151.64957,71.92467685,72.9784322,Tomato
6.737208622,22.78041771,157.0811745,74.40788256,70.24210178,Tomato
6.593534254,17.56658493,198.1522199,73.79387886,84.29088679,Tomato
6.204087144,19.15746709,176.4769302,77.50831587,76.47364447,Tomato
6.586103859,24.58786603,178.5552671,73.6113348,72.11745614,Tomato
6.647062433,22.30261966,169.0369236,76.94422062,75.29131055,Tomato
6.237792163,21.47625766,186.1218123,72.49146245,84.24342353,Tomato
6.178423403,26.51542203,172.617979,76.1760547,81.12259397,Tomato
6.450132101,29.35815317,185.1775646,74.51983232,77.55267069,Tomato
6.693956906,24.97296623,164.756797,74.00498004,80.83622542,Tomato
6.070890636,21.02017164,165.6950226,74.28822675,79.97486059,Tomato
6.792622116,28.06352706,193.9032297,79.03587447,83.69282084,Tomato
6.536681826,23.76500938,153.5343835,74.35011603,77.63504912,Tomato
6.778873955,29.62778272,180.2775717,78.25853923,70.11988808,Tomato
6.196281645,25.06816743,169.9829513,77.22098272,76.12926405,Tomato
6.444358408,18.48429666,157.3951413,79.82523883,79.63632368,Tomato
6.367765533,28.54157921,194.474411,77.7292208,70.964403,Tomato
6.130317377,18.58430518,176.9093702,77.59535571,77.40480071,Tomato
6.160357067,16.02353875,195.5808287,74.46772992,76.02992997,Tomato
6.709244401,27.53174555,189.2714625,74.13934133,76.74135316,Tomato
6.64190886,25.90889345,160.2867398,72.54895542,75.91727029,Tomato
6.79119976,29.87679403,167.9899186,72.62440948,72.27546858,Tomato
6.123959911,20.02409214,181.4267324,79.33285286,82.80761221,Tomato
6.519315444,27.96682547,165.1105145,75.58360476,72.46719163,Tomato
6.570940765,29.15968019,169.6882002,76.75924924,76.84056803,Tomato
6.000053585,15.2424893,190.9230853,74.40997079,73.34862043,Tomato
6.721726518,16.75989552,193.7100963,74.73194727,71.54033862,Tomato
6.515391599,21.12183972,188.2355394,76.45858236,74.02743711,Tomato
6.165639105,23.22666369,183.6174845,78.48433661,78.0389959,Tomato
6.47796046,29.75837694,165.7966137,72.09318048,71.82413974,Tomato
6.512617389,29.58848082,194.6522863,71.59184751,81.37622209,Tomato
6.336177668,15.59077369,156.829024,79.53079077,73.55931975,Tomato
6.331186003,28.5999662,164.559846,71.36306389,76.35363527,Tomato
6.173128056,20.47495568,155.99393,78.76493927,82.43996879,Tomato
6.291916415,22.98666451,185.4097834,77.93930211,79.25935293,Tomato
6.643684539,16.58336751,188.030103,71.72026429,83.45207809,Tomato
6.34568731,19.01274512,152.6734503,72.52273374,84.04082927,Tomato
6.32585241,15.19067492,159.14639,75.77250356,83.28146246,Tomato
6.326965784,28.70702614,185.6425801,71.89172988,71.03252106,Tomato
6.603035745,17.73712925,188.6363002,70.78508906,77.15201719,Tomato
6.606237287,17.50133447,198.9763622,79.53108922,84.58440099,Tomato
6.43479503,23.15657207,177.1592212,71.41464626,83.57711968,Tomato
6.758736505,18.9646209,165.2690151,78.13551546,79.66027843,Tomato
6.556880783,24.31598804,153.5402129,70.95346912,82.70007881,Tomato
6.682926592,24.68413683,165.4003997,72.10464263,76.12741703,Tomato
6.790701834,20.8444903,173.0021564,74.89216892,77.0488536,Tomato
6.339704685,15.51330103,164.1636157,72.064846,73.03054815,Tomato
6.522534484,25.36684735,165.4163451,78.77455396,71.52644129,Tomato
6.179116152,22.85411628,154.8175992,76.42558163,70.5555214,Tomato
6.056810494,15.19957524,159.2835421,79.84715701,84.12441947,Tomato
6.643411161,27.22292003,197.6234718,78.10872398,84.06345659,Tomato
6.544547016,23.88837662,157.6089216,73.50955178,84.25147206,Tomato
6.079219621,17.92359322,190.1425218,79.31667793,75.06139617,Tomato
6.469073133,28.08978063,180.8712307,75.04418448,75.40698437,Tomato
6.38596401,28.55111794,184.1208497,74.31278368,71.72298522,Tomato
6.612385524,16.44300094,194.2208359,71.9424467,71.76898493,Tomato
6.167098126,19.62772972,182.2599848,73.32799381,75.57913665,Tomato
6.34079013,19.10813819,193.0903541,76.02153438,72.84292593,Tomato
6.608533945,22.51284635,151.4671614,76.02318431,76.14184571,Tomato
6.084797142,21.95965529,180.4173504,71.878838,80.07222432,Tomato
6.678687552,29.40896399,180.8268506,73.58985671,71.75044082,Tomato
6.108264132,29.53386921,185.7093226,77.65859909,70.28374018,Tomato
6.458317832,28.88240312,171.9769065,70.07108547,75.0022289,Tomato
6.481002059,17.3200454,192.0976641,79.72117024,83.45362547,Tomato
6.764984303,16.72830663,183.2872711,78.48195583,75.97789184,Tomato
6.342986283,19.78071044,158.3480492,79.09490471,81.47495582,Tomato
6.098750026,26.40153979,168.6820198,73.32964645,73.017012,Tomato
6.678840391,20.06085737,182.8057479,75.14326679,84.17546675,Tomato
6.359089365,25.05492713,160.0528313,78.70242718,80.66717435,Tomato
6.054737959,18.90790884,198.8220488,72.25600611,70.59908709,Tomato
6.049369788,24.68807281,165.0159064,73.7940651,75.07369663,Tomato
6.301625898,16.19269123,197.3926207,78.69410139,75.79393894,Tomato
6.794371538,22.76930303,190.5129149,72.59007854,79.41775478,Tomato
6.619186284,17.7374166,186.5109088,76.77512824,71.96431121,Tomato
6.459234968,24.63830162,167.495763,75.76966427,73.70584185,Tomato
6.539674316,17.488015,199.7485003,77.42345046,72.43616368,Tomato
6.008610895,23.34228455,178.7816389,75.67433102,77.9716898,Tomato
6.015437074,18.43169561,164.6776706,71.75685624,81.16301062,Tomato
6.275273989,24.88282466,162.2503784,70.73685545,80.81628587,Tomato
6.730527413,22.57322333,198.3093245,77.86216512,80.80019624,Tomato
6.758074746,26.81721361,183.0002409,71.60833968,81.49550649,Tomato
6.797290503,19.1386395,181.5701955,70.92064574,77.91661924,Tomato
6.29022763,27.04645411,153.045404,78.98748589,72.24467252,Tomato
6.572972317,24.73868567,194.2350786,77.69246994,71.96305511,Tomato
6.729321536,18.60713029,167.5747362,76.14738364,74.2736272,Tomato
6.155117048,21.05101186,172.4368748,71.13263944,73.52450763,Tomato
6.79394595,22.8831738,180.2551521,70.69926509,83.12382611,Tomato
6.003314935,22.96605498,156.5289356,75.7852323,79.11650368,Tomato
6.629148105,24.09490615,168.6120616,77.11389757,79.90922041,Tomato
6.039580039,29.05549467,166.2691902,73.00461958,70.06142307,Tomato
6.358119783,22.12832022,180.9705116,78.21972906,72.06077631,Tomato
6.561360891,20.16237922,150.1179653,76.62441109,81.96612282,Tomato
6.090227498,18.27468912,162.476325,74.35664061,82.14237822,Tomato
6.13602954,27.22312656,188.6658467,74.05631281,70.8711185,Tomato
6.77085257,18.28754146,190.9156627,70.14550798,81.80512082,Tomato
6.770264156,18.86733159,196.8592946,78.94391323,71.82300603,Tomato
6.569142961,26.89793732,192.098656,71.13193584,84.77854074,Tomato
6.552181242,18.22369986,189.2319687,76.82126013,82.48357655,Tomato
6.686044726,29.23234287,171.5803148,71.47070521,77.04630313,Tomato
6.545718211,20.44008135,192.9818053,76.86153821,79.08184519,Tomato
6.210541952,25.4096656,194.5473022,71.89814261,78.9757829,Tomato
6.502051064,26.15255506,186.3418131,70.83034299,76.21731406,Tomato
6.448026039,18.7397719,190.9704892,70.47870385,82.96302435,Tomato
6.388596125,18.76127314,160.9473666,71.59305371,73.05688226,Tomato
6.319346427,26.48346954,155.2148561,76.9227905,81.7785831,Tomato
6.539406876,15.60740306,187.8066996,75.05770086,83.33440349,Tomato
6.365888211,28.32185423,159.738034,70.5348239,78.03380424,Tomato
6.648315485,26.03177263,173.609834,75.46685737,76.87440927,Tomato
6.443077704,24.95175781,165.9486334,72.3202776,77.38723837,Tomato
6.364359092,22.61529947,190.2612586,71.24530092,72.75540139,Tomato
6.662963965,29.16007849,182.8598159,73.76256329,74.64866665,Tomato
6.688718737,18.68522347,181.2388257,73.08814161,70.71734912,Tomato
6.700251256,27.58255295,176.8879788,71.57153991,79.88188254,Tomato
6.674048535,26.2409766,152.3869517,75.85067417,84.13224437,Tomato
6.638746126,19.92965164,172.8473313,75.82491012,72.05874161,Tomato
6.065324357,16.48702277,179.6881499,75.14594492,70.35943676,Tomato
6.00359643,18.52122048,154.8384036,77.07681302,72.39522444,Tomato
6.134167301,29.79724686,174.2029714,70.92338094,74.85846197,Tomato
6.359969743,19.70298129,191.7466768,77.32719754,77.24952294,Tomato
6.197390492,20.74249595,189.9122355,73.82076704,74.90730733,Tomato
6.224210827,18.82160084,171.640073,73.90129108,84.18129113,Tomato
6.715896584,24.12311218,156.309985,72.61659077,74.22747673,Tomato
6.555738313,28.98544825,183.0959604,75.48295788,70.09028312,Tomato
6.12035152,23.23336612,178.4406379,70.50491673,72.24366508,Tomato
6.195938228,22.36790713,188.6638232,74.48473361,77.01602288,Tomato
6.036935244,20.43830861,174.1400527,72.29536985,84.39393797,Tomato
6.621338934,21.17266231,166.9088445,79.71171785,71.74906298,Tomato
6.054830053,24.58772747,184.0900239,72.79834931,73.21413114,Tomato
6.117923254,15.48154605,151.2950986,78.98368453,74.69399737,Tomato
6.154376369,21.35945782,167.6089045,76.51233468,77.1745138,Tomato
6.0058419,26.58686699,193.9883122,79.14341677,78.14555149,Tomato
6.368948595,26.09774725,159.0107163,77.10707799,70.43167761,Tomato
6.612016921,23.029239,189.4416044,78.85730164,82.60011782,Tomato
6.302145988,19.26895164,157.053426,72.8335048,70.5206601,Tomato
6.393983688,27.51730425,191.4203671,79.71727555,76.70142223,Tomato
6.519048317,26.83312447,168.9853271,77.10344249,78.25138816,Tomato
6.796600434,29.66221774,171.0903692,75.57524617,71.22278477,Tomato
6.560927495,26.79007864,190.9567112,73.21669005,83.36486818,Tomato
6.30777678,24.88164847,158.4506484,72.5098837,73.73370791,Tomato
6.484042207,21.66232019,162.9077331,71.90709939,74.69051731,Tomato
6.064271188,24.6560503,155.7901695,77.23370906,78.58355442,Tomato
6.54509432,25.49855298,199.7492155,75.8461757,83.84743219,Tomato
6.779913037,19.61636339,154.0586029,70.05802076,74.13805745,Tomato
6.562506032,17.19105841,163.3488238,71.4430846,83.66344467,Tomato
6.34624747,21.64380356,177.4630397,72.53377635,70.91736236,Tomato
6.387781011,21.49313842,165.2710095,75.67551492,80.60037205,Tomato
6.507789384,20.67717997,164.6371966,74.82015915,70.22787531,Tomato
6.531724294,15.14087406,186.9298297,78.09293872,80.66093139,Tomato
6.57102017,19.80203118,185.2138037,71.50256919,76.98670159,Tomato
6.666495222,28.11478211,187.4011934,75.05006772,83.23368782,Tomato
6.044015959,25.85703511,155.7276369,76.53264374,75.58943798,Tomato
